order_item_id,order_id,item_id,item_quantity,item_price
3200,1671,8,2,379.43
3201,1672,6,1,222.55
3202,1673,6,1,222.55
3203,1673,10,1,175.66
3204,1673,19,2,276.57
3205,1674,11,1,218.64
3206,1675,6,1,222.55
3207,1676,17,1,172.29
3208,1676,20,1,242.24
3209,1677,25,1,166.85
3210,1677,20,1,242.24
3211,1678,17,1,172.29
3212,1678,21,1,277.83
3213,1679,11,1,218.64
3214,1680,35,2,371.38
3215,1681,5,1,237.27
3216,1681,21,1,277.83
3217,1682,35,1,371.38
3218,1682,6,1,222.55
3219,1683,8,1,379.43
3220,1683,33,1,201.16
3221,1684,15,1,227.76
3222,1684,23,1,354.77
3223,1684,6,1,222.55
3224,1684,35,1,371.38
3225,1685,35,1,371.38
3226,1686,5,2,237.27
3227,1687,35,1,371.38
3228,1687,35,1,371.38
3229,1687,21,1,277.83
3230,1688,5,1,237.27
3231,1688,24,1,204.9
3232,1689,16,1,204.74
3233,1689,8,1,379.43
3234,1690,10,2,175.66
3235,1691,6,1,222.55
3236,1692,20,1,242.24
3237,1692,10,1,175.66
3238,1692,10,1,175.66
3239,1693,17,1,172.29
3240,1694,20,1,242.24
3241,1695,14,1,274.04
3242,1695,20,1,242.24
3243,1695,21,1,277.83
3244,1695,21,1,277.83
3245,1696,20,1,242.24
3246,1697,17,1,172.29
3247,1697,17,1,172.29
3248,1698,6,1,222.55
3249,1698,35,1,371.38
3250,1699,4,1,235.14
3251,1700,35,1,371.38
3252,1700,19,1,276.57
3253,1701,10,1,175.66
3254,1701,5,1,237.27
3255,1701,19,1,276.57
3256,1702,19,2,276.57
3257,1702,35,1,371.38
3258,1703,6,1,222.55
3259,1704,20,1,242.24
3260,1705,20,1,242.24
3261,1705,10,1,175.66
3262,1706,24,1,204.9
3263,1706,4,1,235.14
3264,1707,17,1,172.29
3265,1707,20,1,242.24
3266,1707,19,2,276.57
3267,1707,21,1,277.83
3268,1708,11,2,218.64
3269,1709,30,1,220.9
3270,1709,6,1,222.55
3271,1710,4,1,235.14
3272,1711,35,2,371.38
3273,1711,20,1,242.24
3274,1711,5,2,237.27
3275,1711,19,2,276.57
3276,1712,35,1,371.38
3277,1712,21,1,277.83
3278,1713,20,1,242.24
3279,1713,10,2,175.66
3280,1714,35,1,371.38
3281,1715,20,2,242.24
3282,1716,8,1,379.43
3283,1716,35,1,371.38
3284,1716,19,1,276.57
3285,1717,12,1,154.48
3286,1717,5,1,237.27
3287,1718,19,1,276.57
3288,1719,16,1,204.74
3289,1720,17,1,172.29
3290,1720,8,1,379.43
3291,1720,19,2,276.57
3292,1721,33,1,201.16
3293,1721,6,1,222.55
3294,1722,35,1,371.38
3295,1722,25,1,166.85
3296,1722,20,1,242.24
3297,1723,20,2,242.24
3298,1724,35,1,371.38
3299,1725,20,1,242.24
3300,1725,30,2,220.9
3301,1725,8,1,379.43
3302,1725,8,1,379.43
3303,1726,10,1,175.66
3304,1726,5,1,237.27
3305,1726,20,1,242.24
3306,1727,4,1,235.14
3307,1727,32,1,226.4
3308,1728,10,1,175.66
3309,1728,21,2,277.83
3310,1729,12,1,154.48
3311,1730,35,1,371.38
3312,1731,24,1,204.9
3313,1732,20,2,242.24
3314,1733,8,1,379.43
3315,1733,19,1,276.57
3316,1733,4,1,235.14
3317,1733,6,2,222.55
3318,1734,35,2,371.38
3319,1734,25,1,166.85
3320,1735,35,2,371.38
3321,1735,21,1,277.83
3322,1736,20,1,242.24
3323,1736,35,2,371.38
3324,1737,35,1,371.38
3325,1737,21,1,277.83
3326,1737,19,2,276.57
3327,1737,24,1,204.9
3328,1738,20,1,242.24
3329,1738,8,1,379.43
3330,1738,12,1,154.48
3331,1739,20,2,242.24
3332,1739,19,2,276.57
3333,1740,21,1,277.83
3334,1740,4,1,235.14
3335,1741,35,2,371.38
3336,1741,35,1,371.38
3337,1742,19,1,276.57
3338,1742,10,1,175.66
3339,1743,20,1,242.24
3340,1744,19,2,276.57
3341,1745,35,1,371.38
3342,1745,4,1,235.14
3343,1745,35,1,371.38
3344,1746,20,1,242.24
3345,1746,20,1,242.24
3346,1747,21,1,277.83
3347,1748,20,2,242.24
3348,1749,8,1,379.43
3349,1749,10,1,175.66
3350,1750,24,1,204.9
3351,1751,5,1,237.27
3352,1751,6,2,222.55
3353,1752,35,1,371.38
3354,1752,35,1,371.38
3355,1752,6,1,222.55
3356,1753,20,1,242.24
3357,1754,17,1,172.29
3358,1755,20,2,242.24
3359,1755,35,1,371.38
3360,1755,24,1,204.9
3361,1756,35,1,371.38
3362,1757,21,1,277.83
3363,1758,20,1,242.24
3364,1759,20,2,242.24
3365,1760,20,1,242.24
3366,1761,14,2,274.04
3367,1762,31,2,243.47
3368,1762,35,1,371.38
3369,1763,6,1,222.55
3370,1763,6,2,222.55
3371,1764,4,1,235.14
3372,1764,31,1,243.47
3373,1765,35,1,371.38
3374,1766,10,1,175.66
3375,1766,31,1,243.47
3376,1766,35,1,371.38
3377,1766,35,1,371.38
3378,1767,35,1,371.38
3379,1767,35,2,371.38
3380,1768,12,1,154.48
3381,1768,6,1,222.55
3382,1768,20,1,242.24
3383,1769,35,2,371.38
3384,1769,5,2,237.27
3385,1769,21,1,277.83
3386,1770,19,2,276.57
3387,1771,12,1,154.48
3388,1772,35,1,371.38
3389,1773,6,2,222.55
3390,1774,20,1,242.24
3391,1775,8,1,379.43
3392,1776,20,1,242.24
3393,1776,35,1,371.38
3394,1776,4,1,235.14
3395,1777,19,1,276.57
3396,1778,6,2,222.55
3397,1779,20,2,242.24
3398,1780,35,1,371.38
3399,1780,19,1,276.57
3400,1781,35,1,371.38
3401,1781,10,1,175.66
3402,1782,6,2,222.55
3403,1782,8,1,379.43
3404,1783,4,1,235.14
3405,1783,6,1,222.55
3406,1783,8,1,379.43
3407,1784,20,1,242.24
3408,1784,20,1,242.24
3409,1785,20,2,242.24
3410,1786,5,1,237.27
3411,1787,21,1,277.83
3412,1787,20,1,242.24
3413,1787,8,1,379.43
3414,1788,24,1,204.9
3415,1788,5,1,237.27
3416,1789,19,1,276.57
3417,1790,20,1,242.24
3418,1790,17,1,172.29
3419,1790,35,1,371.38
3420,1791,6,2,222.55
3421,1792,5,1,237.27
3422,1792,35,2,371.38
3423,1793,33,1,201.16
3424,1793,20,2,242.24
3425,1793,35,1,371.38
3426,1793,35,2,371.38
3427,1794,3,1,160.54
3428,1794,8,1,379.43
3429,1795,8,1,379.43
3430,1796,6,1,222.55
3431,1796,19,1,276.57
3432,1797,8,1,379.43
3433,1797,12,2,154.48
3434,1798,35,1,371.38
3435,1799,20,2,242.24
3436,1800,17,1,172.29
3437,1801,10,1,175.66
3438,1802,20,1,242.24
3439,1802,6,1,222.55
3440,1802,10,2,175.66
3441,1803,6,1,222.55
3442,1804,35,2,371.38
3443,1804,25,1,166.85
3444,1805,12,1,154.48
3445,1805,14,1,274.04
3446,1806,20,2,242.24
3447,1806,8,1,379.43
3448,1807,6,1,222.55
3449,1808,21,1,277.83
3450,1809,31,2,243.47
3451,1809,19,1,276.57
3452,1809,20,1,242.24
3453,1810,6,1,222.55
3454,1810,24,1,204.9
3455,1810,8,1,379.43
3456,1811,35,2,371.38
3457,1811,20,1,242.24
3458,1812,19,2,276.57
3459,1813,19,1,276.57
3460,1814,20,2,242.24
3461,1815,10,1,175.66
3462,1816,20,2,242.24
3463,1817,6,1,222.55
3464,1817,20,1,242.24
3465,1817,35,1,371.38
3466,1817,20,1,242.24
3467,1818,35,1,371.38
3468,1819,20,1,242.24
3469,1820,4,1,235.14
3470,1820,20,1,242.24
3471,1820,31,1,243.47
3472,1821,21,1,277.83
3473,1822,10,2,175.66
3474,1823,25,1,166.85
3475,1823,20,1,242.24
3476,1823,35,1,371.38
3477,1824,20,1,242.24
3478,1825,20,2,242.24
3479,1825,5,1,237.27
3480,1825,20,1,242.24
3481,1826,35,1,371.38
3482,1827,6,1,222.55
3483,1827,20,1,242.24
3484,1828,30,1,220.9
3485,1829,20,1,242.24
3486,1829,19,1,276.57
3487,1830,20,1,242.24
3488,1831,20,1,242.24
3489,1831,8,1,379.43
3490,1832,30,1,220.9
3491,1833,19,1,276.57
3492,1834,14,1,274.04
3493,1834,35,1,371.38
3494,1835,6,2,222.55
3495,1835,5,2,237.27
3496,1836,20,1,242.24
3497,1837,33,1,201.16
3498,1838,20,1,242.24
3499,1838,17,1,172.29
3500,1838,24,1,204.9
3501,1838,20,1,242.24
3502,1839,8,1,379.43
3503,1840,6,1,222.55
3504,1840,8,1,379.43
3505,1841,8,1,379.43
3506,1841,11,1,218.64
3507,1842,17,2,172.29
3508,1842,14,1,274.04
3509,1842,21,1,277.83
3510,1842,21,1,277.83
3511,1843,10,2,175.66
3512,1843,35,1,371.38
3513,1844,10,1,175.66
3514,1845,24,1,204.9
3515,1845,21,1,277.83
3516,1845,16,1,204.74
3517,1846,19,1,276.57
3518,1846,31,1,243.47
3519,1846,5,1,237.27
3520,1846,20,2,242.24
3521,1847,24,1,204.9
3522,1848,6,2,222.55
3523,1848,21,1,277.83
3524,1848,28,1,344.6
3525,1849,6,1,222.55
3526,1849,5,1,237.27
3527,1849,35,1,371.38
3528,1850,8,2,379.43
3529,1851,35,1,371.38
3530,1851,20,1,242.24
3531,1851,20,1,242.24
3532,1851,21,1,277.83
3533,1852,4,2,235.14
3534,1852,8,1,379.43
3535,1852,30,1,220.9
3536,1853,20,1,242.24
3537,1853,4,1,235.14
3538,1853,20,1,242.24
3539,1854,35,2,371.38
3540,1854,35,2,371.38
3541,1855,12,1,154.48
3542,1855,35,1,371.38
3543,1856,20,1,242.24
3544,1856,6,1,222.55
3545,1857,6,2,222.55
3546,1858,8,1,379.43
3547,1859,19,1,276.57
3548,1860,10,1,175.66
3549,1860,20,2,242.24
3550,1860,19,1,276.57
3551,1861,17,1,172.29
3552,1861,19,1,276.57
3553,1862,31,2,243.47
3554,1862,35,2,371.38
3555,1863,17,1,172.29
3556,1864,20,1,242.24
3557,1865,10,1,175.66
3558,1865,12,1,154.48
3559,1865,5,1,237.27
3560,1866,20,1,242.24
3561,1866,6,1,222.55
3562,1866,8,1,379.43
3563,1867,25,1,166.85
3564,1867,35,1,371.38
3565,1868,21,1,277.83
3566,1868,20,1,242.24
3567,1868,19,1,276.57
3568,1869,20,1,242.24
3569,1869,20,1,242.24
3570,1870,10,2,175.66
3571,1870,8,2,379.43
3572,1870,4,1,235.14
3573,1871,20,1,242.24
3574,1871,20,1,242.24
3575,1872,20,1,242.24
3576,1873,35,2,371.38
3577,1873,19,1,276.57
3578,1874,35,1,371.38
3579,1875,35,2,371.38
3580,1875,20,2,242.24
3581,1875,25,2,166.85
3582,1876,8,1,379.43
3583,1876,25,1,166.85
3584,1876,25,2,166.85
3585,1877,20,1,242.24
3586,1878,35,1,371.38
3587,1878,20,1,242.24
3588,1879,20,1,242.24
3589,1880,35,1,371.38
3590,1880,20,1,242.24
3591,1881,4,1,235.14
3592,1882,35,2,371.38
3593,1882,20,1,242.24
3594,1882,19,1,276.57
3595,1882,4,1,235.14
3596,1883,25,1,166.85
3597,1884,30,1,220.9
3598,1885,20,1,242.24
3599,1885,6,1,222.55
3600,1886,10,1,175.66
3601,1886,8,1,379.43
3602,1886,10,1,175.66
3603,1887,4,2,235.14
3604,1888,20,2,242.24
3605,1888,20,1,242.24
3606,1889,8,1,379.43
3607,1890,30,1,220.9
3608,1890,4,1,235.14
3609,1890,35,1,371.38
3610,1891,21,1,277.83
3611,1892,35,1,371.38
3612,1892,35,1,371.38
3613,1893,10,1,175.66
3614,1893,35,1,371.38
3615,1894,21,1,277.83
3616,1894,24,1,204.9
3617,1894,19,1,276.57
3618,1895,20,1,242.24
3619,1895,19,1,276.57
3620,1896,24,1,204.9
3621,1896,10,1,175.66
3622,1897,19,1,276.57
3623,1898,35,1,371.38
3624,1899,35,1,371.38
3625,1899,19,2,276.57
3626,1900,6,1,222.55
3627,1901,35,1,371.38
3628,1901,12,2,154.48
3629,1901,19,1,276.57
3630,1902,20,1,242.24
3631,1902,11,1,218.64
3632,1902,20,1,242.24
3633,1903,4,2,235.14
3634,1904,8,1,379.43
3635,1905,19,1,276.57
3636,1906,31,1,243.47
3637,1907,30,1,220.9
3638,1907,6,1,222.55
3639,1908,31,1,243.47
3640,1909,35,1,371.38
3641,1909,8,1,379.43
3642,1909,30,1,220.9
3643,1910,12,1,154.48
3644,1910,20,1,242.24
3645,1911,20,2,242.24
3646,1911,18,1,348.18
3647,1912,8,1,379.43
3648,1912,19,1,276.57
3649,1912,25,1,166.85
3650,1912,6,1,222.55
3651,1913,20,1,242.24
3652,1914,20,1,242.24
3653,1914,4,2,235.14
3654,1915,5,1,237.27
3655,1916,20,2,242.24
3656,1917,20,1,242.24
3657,1917,20,1,242.24
3658,1918,35,2,371.38
3659,1918,6,1,222.55
3660,1918,35,2,371.38
3661,1919,20,1,242.24
3662,1919,20,2,242.24
3663,1919,20,1,242.24
3664,1919,10,1,175.66
3665,1920,10,1,175.66
3666,1920,19,1,276.57
3667,1921,19,1,276.57
3668,1921,14,2,274.04
3669,1922,24,1,204.9
3670,1923,25,2,166.85
3671,1924,20,1,242.24
3672,1924,20,2,242.24
3673,1924,17,1,172.29
3674,1924,6,1,222.55
3675,1925,20,1,242.24
3676,1926,20,1,242.24
3677,1926,3,1,160.54
3678,1927,35,2,371.38
3679,1927,20,1,242.24
3680,1928,19,1,276.57
3681,1929,12,2,154.48
3682,1929,17,1,172.29
3683,1929,10,1,175.66
3684,1930,10,1,175.66
3685,1930,20,1,242.24
3686,1930,20,1,242.24
3687,1931,35,2,371.38
3688,1931,8,2,379.43
3689,1931,35,1,371.38
3690,1932,8,2,379.43
3691,1932,23,1,354.77
3692,1932,21,2,277.83
3693,1933,35,1,371.38
3694,1934,20,2,242.24
3695,1934,6,2,222.55
3696,1935,4,1,235.14
3697,1936,20,1,242.24
3698,1936,4,2,235.14
3699,1936,12,1,154.48
3700,1936,20,1,242.24
3701,1937,30,2,220.9
3702,1937,5,1,237.27
3703,1937,31,1,243.47
3704,1938,8,1,379.43
3705,1939,6,1,222.55
3706,1940,8,1,379.43
3707,1941,35,1,371.38
3708,1941,6,1,222.55
3709,1942,31,1,243.47
3710,1943,4,1,235.14
3711,1943,14,2,274.04
3712,1943,19,1,276.57
3713,1944,21,1,277.83
3714,1945,20,1,242.24
3715,1946,35,1,371.38
3716,1946,20,1,242.24
3717,1946,35,2,371.38
3718,1947,21,1,277.83
3719,1947,20,2,242.24
3720,1948,35,1,371.38
3721,1948,35,1,371.38
3722,1949,35,1,371.38
3723,1950,35,2,371.38
3724,1951,12,2,154.48
3725,1951,6,2,222.55
3726,1952,8,1,379.43
3727,1953,35,2,371.38
3728,1954,5,1,237.27
3729,1954,4,1,235.14
3730,1954,12,1,154.48
3731,1955,10,1,175.66
3732,1956,21,2,277.83
3733,1956,6,1,222.55
3734,1957,25,1,166.85
3735,1957,21,1,277.83
3736,1957,10,1,175.66
3737,1958,35,2,371.38
3738,1958,10,1,175.66
3739,1959,30,1,220.9
3740,1959,6,2,222.55
3741,1960,20,1,242.24
3742,1960,20,1,242.24
3743,1960,20,2,242.24
3744,1961,8,1,379.43
3745,1961,20,1,242.24
3746,1962,20,1,242.24
3747,1962,8,1,379.43
3748,1963,10,1,175.66
3749,1963,6,1,222.55
3750,1964,25,1,166.85
3751,1964,20,2,242.24
3752,1965,20,1,242.24
3753,1966,19,1,276.57
3754,1967,20,1,242.24
3755,1968,8,1,379.43
3756,1969,19,1,276.57
3757,1970,33,1,201.16
3758,1971,12,1,154.48
3759,1971,15,2,227.76
3760,1971,35,1,371.38
3761,1972,21,1,277.83
3762,1973,17,1,172.29
3763,1974,20,1,242.24
3764,1974,35,1,371.38
3765,1974,20,2,242.24
3766,1975,3,1,160.54
3767,1975,20,1,242.24
3768,1976,21,1,277.83
3769,1976,35,1,371.38
3770,1977,35,2,371.38
3771,1978,21,1,277.83
3772,1978,6,1,222.55
3773,1978,25,2,166.85
3774,1979,23,1,354.77
3775,1980,20,1,242.24
3776,1980,35,1,371.38
3777,1981,20,1,242.24
3778,1981,14,2,274.04
3779,1981,8,1,379.43
3780,1982,4,1,235.14
3781,1982,4,1,235.14
3782,1982,35,1,371.38
3783,1983,19,1,276.57
3784,1984,20,1,242.24
3785,1984,35,1,371.38
3786,1984,6,1,222.55
3787,1985,20,1,242.24
3788,1985,6,1,222.55
3789,1986,30,2,220.9
3790,1987,20,1,242.24
3791,1988,6,1,222.55
3792,1989,19,1,276.57
3793,1989,19,1,276.57
3794,1990,6,1,222.55
3795,1991,4,1,235.14
3796,1991,6,1,222.55
3797,1992,35,1,371.38
3798,1993,12,1,154.48
3799,1993,20,1,242.24
3800,1994,6,1,222.55
3801,1994,24,1,204.9
3802,1994,10,1,175.66
3803,1995,12,1,154.48
3804,1996,10,1,175.66
3805,1997,16,1,204.74
3806,1997,35,2,371.38
3807,1998,28,1,344.6
3808,1998,8,1,379.43
3809,1999,4,2,235.14
3810,1999,6,1,222.55
3811,2000,12,1,154.48
3812,2001,4,2,235.14
3813,2002,35,2,371.38
3814,2003,8,1,379.43
3815,2004,21,2,277.83
3816,2005,8,1,379.43
3817,2006,12,2,154.48
3818,2006,10,1,175.66
3819,2006,35,1,371.38
3820,2007,10,1,175.66
3821,2008,20,1,242.24
3822,2008,35,1,371.38
3823,2009,19,1,276.57
3824,2010,8,1,379.43
3825,2010,10,1,175.66
3826,2011,4,1,235.14
3827,2012,8,2,379.43
3828,2013,19,1,276.57
3829,2014,4,1,235.14
3830,2014,4,1,235.14
3831,2015,21,2,277.83
3832,2016,4,1,235.14
3833,2017,5,1,237.27
3834,2018,10,2,175.66
3835,2018,10,1,175.66
3836,2019,12,1,154.48
3837,2019,35,1,371.38
3838,2020,8,1,379.43
3839,2020,20,2,242.24
3840,2021,6,2,222.55
3841,2021,30,2,220.9
3842,2022,6,1,222.55
3843,2022,14,1,274.04
3844,2023,5,1,237.27
3845,2024,4,1,235.14
3846,2024,5,1,237.27
3847,2025,4,1,235.14
3848,2025,21,1,277.83
3849,2025,10,1,175.66
3850,2026,21,1,277.83
3851,2026,20,1,242.24
3852,2027,8,1,379.43
3853,2028,31,2,243.47
3854,2029,35,1,371.38
3855,2029,20,1,242.24
3856,2030,17,1,172.29
3857,2030,20,1,242.24
3858,2030,10,1,175.66
3859,2031,20,2,242.24
3860,2031,10,1,175.66
3861,2032,20,2,242.24
3862,2032,20,1,242.24
3863,2032,20,1,242.24
3864,2032,35,1,371.38
3865,2033,35,1,371.38
3866,2033,6,1,222.55
3867,2033,8,2,379.43
3868,2034,6,1,222.55
3869,2035,6,2,222.55
3870,2035,35,2,371.38
3871,2036,20,1,242.24
3872,2036,20,2,242.24
3873,2037,5,2,237.27
3874,2037,19,1,276.57
3875,2037,4,1,235.14
3876,2038,5,1,237.27
3877,2038,20,1,242.24
3878,2038,17,1,172.29
3879,2039,20,2,242.24
3880,2039,21,2,277.83
3881,2039,8,1,379.43
3882,2040,4,1,235.14
3883,2041,30,1,220.9
3884,2041,8,1,379.43
3885,2042,20,1,242.24
3886,2042,35,2,371.38
3887,2042,20,1,242.24
3888,2043,20,1,242.24
3889,2043,19,1,276.57
3890,2044,20,1,242.24
3891,2044,10,1,175.66
3892,2045,20,1,242.24
3893,2046,10,1,175.66
3894,2046,20,2,242.24
3895,2047,6,2,222.55
3896,2048,20,1,242.24
3897,2048,8,2,379.43
3898,2049,20,1,242.24
3899,2050,10,1,175.66
3900,2050,20,1,242.24
3901,2051,35,1,371.38
3902,2052,20,1,242.24
3903,2053,10,1,175.66
3904,2053,17,1,172.29
3905,2053,20,1,242.24
3906,2054,20,2,242.24
3907,2054,20,1,242.24
3908,2054,5,1,237.27
3909,2054,4,2,235.14
3910,2055,10,1,175.66
3911,2055,20,2,242.24
3912,2055,35,1,371.38
3913,2055,20,1,242.24
3914,2056,2,1,273.33
3915,2056,8,2,379.43
3916,2057,25,2,166.85
3917,2057,20,1,242.24
3918,2058,10,1,175.66
3919,2058,20,1,242.24
3920,2059,19,1,276.57
3921,2059,31,2,243.47
3922,2059,19,2,276.57
3923,2060,20,1,242.24
3924,2060,20,1,242.24
3925,2061,17,2,172.29
3926,2062,20,2,242.24
3927,2063,35,2,371.38
3928,2063,20,1,242.24
3929,2064,10,1,175.66
3930,2064,35,1,371.38
3931,2064,17,2,172.29
3932,2065,6,1,222.55
3933,2065,12,1,154.48
3934,2065,10,1,175.66
3935,2066,5,1,237.27
3936,2066,20,1,242.24
3937,2067,13,1,165.92
3938,2067,5,1,237.27
3939,2068,24,1,204.9
3940,2068,30,1,220.9
3941,2069,20,1,242.24
3942,2070,20,1,242.24
3943,2071,5,2,237.27
3944,2072,35,2,371.38
3945,2073,12,1,154.48
3946,2073,19,2,276.57
3947,2074,20,1,242.24
3948,2074,19,1,276.57
3949,2074,20,2,242.24
3950,2075,20,1,242.24
3951,2076,28,2,344.6
3952,2077,19,1,276.57
3953,2078,8,1,379.43
3954,2078,5,1,237.27
3955,2079,8,1,379.43
3956,2080,11,1,218.64
3957,2080,6,1,222.55
3958,2081,6,2,222.55
3959,2081,17,1,172.29
3960,2082,17,1,172.29
3961,2082,5,2,237.27
3962,2083,21,2,277.83
3963,2084,20,2,242.24
3964,2085,28,1,344.6
3965,2086,6,2,222.55
3966,2087,5,1,237.27
3967,2087,20,1,242.24
3968,2087,8,1,379.43
3969,2088,21,1,277.83
3970,2089,16,1,204.74
3971,2089,10,1,175.66
3972,2090,35,1,371.38
3973,2090,15,2,227.76
3974,2091,11,1,218.64
3975,2091,16,1,204.74
3976,2092,6,1,222.55
3977,2093,20,1,242.24
3978,2094,21,1,277.83
3979,2094,35,1,371.38
3980,2094,19,1,276.57
3981,2094,35,1,371.38
3982,2095,35,1,371.38
3983,2096,14,2,274.04
3984,2096,4,1,235.14
3985,2096,20,1,242.24
3986,2097,21,1,277.83
3987,2098,12,2,154.48
3988,2098,20,1,242.24
3989,2098,31,1,243.47
3990,2098,10,1,175.66
3991,2099,20,1,242.24
3992,2099,6,2,222.55
3993,2100,5,2,237.27
3994,2100,19,1,276.57
3995,2101,10,1,175.66
3996,2102,20,1,242.24
3997,2102,19,1,276.57
3998,2102,20,1,242.24
3999,2103,21,1,277.83
4000,2103,12,1,154.48
4001,2103,20,2,242.24
4002,2104,28,1,344.6
4003,2104,20,1,242.24
4004,2105,20,1,242.24
4005,2105,11,1,218.64
4006,2105,35,2,371.38
4007,2106,10,2,175.66
4008,2106,8,2,379.43
4009,2107,21,1,277.83
4010,2107,8,1,379.43
4011,2107,6,1,222.55
4012,2107,8,1,379.43
4013,2108,6,1,222.55
4014,2109,35,1,371.38
4015,2109,20,1,242.24
4016,2109,35,1,371.38
4017,2110,6,2,222.55
4018,2111,20,1,242.24
4019,2112,20,1,242.24
4020,2112,20,2,242.24
4021,2113,5,1,237.27
4022,2114,35,1,371.38
4023,2115,20,1,242.24
4024,2115,6,1,222.55
4025,2116,33,1,201.16
4026,2116,20,2,242.24
4027,2116,8,1,379.43
4028,2117,8,1,379.43
4029,2118,8,2,379.43
4030,2118,16,2,204.74
4031,2119,5,1,237.27
4032,2119,4,1,235.14
4033,2120,6,1,222.55
4034,2120,4,2,235.14
4035,2121,35,2,371.38
4036,2121,35,1,371.38
4037,2122,30,2,220.9
4038,2123,20,1,242.24
4039,2124,10,1,175.66
4040,2124,6,1,222.55
4041,2125,4,1,235.14
4042,2125,8,1,379.43
4043,2126,35,1,371.38
4044,2126,20,1,242.24
4045,2127,8,1,379.43
4046,2127,19,1,276.57
4047,2128,4,1,235.14
4048,2129,19,2,276.57
4049,2129,35,1,371.38
4050,2129,20,1,242.24
4051,2129,20,1,242.24
4052,2130,20,1,242.24
4053,2130,35,1,371.38
4054,2130,35,2,371.38
4055,2130,25,1,166.85
4056,2131,6,1,222.55
4057,2131,10,1,175.66
4058,2132,10,1,175.66
4059,2132,20,2,242.24
4060,2133,20,1,242.24
4061,2133,5,1,237.27
4062,2134,15,1,227.76
4063,2134,35,1,371.38
4064,2135,5,1,237.27
4065,2135,19,1,276.57
4066,2135,20,1,242.24
4067,2136,20,2,242.24
4068,2137,21,1,277.83
4069,2138,6,2,222.55
4070,2139,20,1,242.24
4071,2139,35,1,371.38
4072,2139,35,1,371.38
4073,2140,6,1,222.55
4074,2140,10,1,175.66
4075,2141,35,1,371.38
4076,2141,24,1,204.9
4077,2142,21,1,277.83
4078,2142,5,1,237.27
4079,2143,6,1,222.55
4080,2143,30,1,220.9
4081,2143,6,2,222.55
4082,2144,19,1,276.57
4083,2144,30,1,220.9
4084,2144,6,2,222.55
4085,2145,20,2,242.24
4086,2146,20,1,242.24
4087,2146,11,1,218.64
4088,2146,21,1,277.83
4089,2147,20,2,242.24
4090,2147,8,1,379.43
4091,2148,19,1,276.57
4092,2148,21,1,277.83
4093,2148,35,1,371.38
4094,2149,5,1,237.27
4095,2149,35,1,371.38
4096,2149,21,1,277.83
4097,2150,8,1,379.43
4098,2150,8,1,379.43
4099,2151,19,2,276.57
4100,2151,20,1,242.24
4101,2152,35,2,371.38
4102,2153,20,1,242.24
4103,2153,8,1,379.43
4104,2154,11,1,218.64
4105,2155,35,1,371.38
4106,2155,35,1,371.38
4107,2155,10,1,175.66
4108,2155,35,2,371.38
4109,2156,19,1,276.57
4110,2157,20,1,242.24
4111,2158,24,1,204.9
4112,2159,20,2,242.24
4113,2159,20,1,242.24
4114,2160,17,1,172.29
4115,2160,20,1,242.24
4116,2161,17,1,172.29
4117,2161,20,1,242.24
4118,2162,12,2,154.48
4119,2162,35,1,371.38
4120,2162,10,2,175.66
4121,2163,35,1,371.38
4122,2164,4,1,235.14
4123,2164,35,1,371.38
4124,2164,21,1,277.83
4125,2164,20,2,242.24
4126,2165,28,1,344.6
4127,2166,12,2,154.48
4128,2166,19,1,276.57
4129,2166,4,1,235.14
4130,2167,35,1,371.38
4131,2167,21,1,277.83
4132,2168,5,1,237.27
4133,2168,35,1,371.38
4134,2168,10,1,175.66
4135,2169,4,2,235.14
4136,2169,12,2,154.48
4137,2170,5,2,237.27
4138,2170,20,2,242.24
4139,2170,20,2,242.24
4140,2171,35,1,371.38
4141,2171,14,1,274.04
4142,2171,21,1,277.83
4143,2172,5,2,237.27
4144,2173,17,2,172.29
4145,2173,19,2,276.57
4146,2174,19,1,276.57
4147,2174,4,1,235.14
4148,2175,8,1,379.43
4149,2175,8,1,379.43
4150,2175,31,2,243.47
4151,2176,17,1,172.29
4152,2176,31,1,243.47
4153,2177,5,1,237.27
4154,2177,8,2,379.43
4155,2177,17,1,172.29
4156,2178,5,1,237.27
4157,2179,11,1,218.64
4158,2179,33,1,201.16
4159,2179,5,1,237.27
4160,2180,14,1,274.04
4161,2180,4,1,235.14
4162,2181,6,2,222.55
4163,2182,6,2,222.55
4164,2183,35,1,371.38
4165,2183,19,2,276.57
4166,2183,21,1,277.83
4167,2183,35,2,371.38
4168,2184,11,2,218.64
4169,2184,17,1,172.29
4170,2184,8,2,379.43
4171,2185,20,1,242.24
4172,2186,20,1,242.24
4173,2187,21,1,277.83
4174,2188,20,1,242.24
4175,2189,25,1,166.85
4176,2189,20,1,242.24
4177,2189,35,1,371.38
4178,2190,8,1,379.43
4179,2190,17,1,172.29
4180,2191,20,1,242.24
4181,2191,19,1,276.57
4182,2192,24,1,204.9
4183,2192,35,1,371.38
4184,2192,19,2,276.57
4185,2193,6,1,222.55
4186,2193,35,1,371.38
4187,2194,35,1,371.38
4188,2194,20,1,242.24
4189,2194,35,1,371.38
4190,2195,20,2,242.24
4191,2195,20,1,242.24
4192,2196,10,2,175.66
4193,2197,21,2,277.83
4194,2197,5,1,237.27
4195,2197,35,1,371.38
4196,2198,21,1,277.83
4197,2198,6,2,222.55
