order_id,customer_id,staff_id,coupon_code,delivery_pincode,order_date,order_time,payment_method,delivery_status,promised_delivery_time,actual_delivery_time,total_amount
2235,431,10,PROTEIN25,247003,2026-06-26,Afternoon,UPI,Delivered,45,39,856.3
2236,142,4,,247001,2026-06-18,Afternoon,UPI,Delivered,45,20,1688.44
2237,25,20,,251001,2026-06-27,Evening,UPI,Cancelled,45,41,710.14
2238,2,8,FLAT75,247001,2026-06-24,Evening,COD,Delivered,45,25,458.91
2239,466,15,,247004,2026-06-26,Other,COD,Delivered,45,40,204.9
2240,435,18,,247001,2026-06-29,Evening,UPI,Preparing,45,47,371.38
2241,282,10,,247004,2026-06-16,Evening,COD,Delivered,45,26,235.14
2242,7,5,FIRST50,247667,2026-05-20,Other,COD,Delivered,45,29,329.43
2243,201,18,FLAT75,247667,2026-05-28,Evening,COD,Delivered,45,24,276.32
2244,15,20,EXPIRED5,248003,2026-05-19,Evening,UPI,Delivered,45,29,327.35
2245,296,5,,251001,2026-06-09,Evening,COD,Delivered,45,46,235.14
2246,466,9,,251002,2026-06-29,Afternoon,COD,Out for Delivery,45,40,543.67
2247,469,15,,247001,2026-06-22,Evening,UPI,Delivered,45,36,398.21
2248,365,11,,249402,2026-06-17,Evening,UPI,Delivered,45,57,593.93
2249,134,20,REFER20,251002,2026-06-16,Evening,COD,Delivered,45,19,242.24
2250,158,10,,247232,2026-06-28,Morning,COD,Delivered,45,41,855.86
2251,444,10,FLAT75,249402,2026-06-22,Morning,UPI,Delivered,45,47,154.48
2252,304,18,,250002,2026-05-29,Afternoon,UPI,Delivered,45,49,518.81
2253,344,19,,247667,2026-06-25,Other,UPI,Cancelled,45,20,858.04
2254,170,4,,251002,2026-06-05,Afternoon,UPI,Delivered,45,24,1227.24
2255,27,10,,247232,2026-06-28,Other,COD,Delivered,45,28,968.39
2256,375,14,,247004,2026-06-29,Morning,UPI,Delivered,45,24,742.76
2257,99,9,,247003,2026-06-29,Other,COD,Delivered,45,46,277.83
2258,443,1,,249401,2026-06-03,Morning,UPI,Delivered,45,29,222.55
2259,51,7,,248003,2026-06-29,Evening,COD,Delivered,45,18,993.05
2260,450,20,,249401,2026-06-02,Morning,COD,Delivered,45,79,1063.1
2261,202,16,,249402,2026-06-12,Morning,UPI,Delivered,45,43,237.27
2262,342,10,FESTIVE15,247667,2026-06-15,Evening,UPI,Delivered,45,49,242.24
2263,329,5,,247661,2026-05-22,Other,COD,Delivered,45,17,631.86
2264,221,8,LOYALTY50,251001,2026-04-08,Evening,COD,Delivered,45,36,172.29
2265,267,14,,249401,2026-06-27,Evening,UPI,Delivered,45,39,218.64
2266,431,10,,251003,2026-06-26,Evening,COD,Delivered,45,49,237.27
2267,179,9,GYM20,247232,2026-06-20,Evening,COD,Delivered,45,35,601.9
2268,387,12,,247661,2026-06-28,Afternoon,UPI,Delivered,45,48,371.38
2269,262,10,,247003,2026-06-25,Evening,COD,Delivered,45,39,154.48
2270,165,6,SUMMER10,250002,2026-06-11,Afternoon,UPI,Delivered,45,39,950.73
2271,213,14,,247001,2026-06-19,Other,COD,Delivered,45,25,242.24
2272,298,20,WEEKEND15,249402,2026-06-26,Morning,UPI,Delivered,45,33,785.84
2273,479,5,,247003,2026-06-28,Evening,UPI,Delivered,45,38,222.55
2274,117,14,REFER20,250001,2026-06-26,Evening,COD,Delivered,45,31,826.55
2275,176,4,,249402,2026-06-03,Evening,UPI,Delivered,45,15,621.67
2276,268,20,,251003,2026-06-29,Evening,UPI,Out for Delivery,45,31,242.24
2277,243,19,,247667,2026-06-24,Afternoon,UPI,Delivered,45,29,242.24
2278,13,10,,248003,2026-06-27,Evening,UPI,Delivered,45,46,222.55
2279,465,11,,247001,2026-06-21,Evening,UPI,Cancelled,45,55,308.96
2280,397,18,MONTHLY200,249401,2026-06-13,Afternoon,COD,Delivered,45,29,613.62
2281,298,8,,250002,2026-06-09,Evening,COD,Delivered,45,31,218.64
2282,99,6,,247667,2026-06-27,Evening,COD,Delivered,45,23,855.86
2283,329,4,,247232,2026-05-20,Evening,UPI,Delivered,45,32,242.24
2284,187,9,FLAT75,247001,2026-06-16,Other,UPI,Delivered,45,31,218.64
2285,484,18,,249401,2026-06-28,Morning,UPI,Delivered,45,52,175.66
2286,448,13,,249401,2026-06-25,Morning,COD,Delivered,45,27,371.38
2287,166,12,,247232,2026-03-29,Afternoon,COD,Delivered,45,15,154.48
2288,104,16,,250002,2026-06-18,Afternoon,UPI,Delivered,45,37,204.74
2289,16,15,,249401,2026-06-23,Evening,UPI,Delivered,45,46,656.0
2290,267,19,,251001,2026-06-27,Afternoon,COD,Delivered,45,26,690.61
2291,464,20,,251002,2026-06-11,Morning,UPI,Delivered,45,36,918.42
2292,252,7,,247004,2026-05-14,Evening,UPI,Delivered,45,57,242.24
2293,425,12,,250001,2026-05-24,Morning,COD,Delivered,45,57,789.28
2294,317,13,LOYALTY50,247667,2026-06-13,Evening,UPI,Delivered,45,24,434.48
2295,292,2,,251003,2026-06-27,Afternoon,COD,Delivered,45,41,924.52
2296,150,10,,247232,2026-06-06,Evening,COD,Delivered,45,28,548.04
2297,264,13,,247001,2026-06-29,Morning,UPI,Delivered,45,32,242.24
2298,316,20,PROTEIN25,247661,2026-06-12,Evening,COD,Delivered,45,35,243.47
2299,36,18,,247001,2026-06-21,Afternoon,COD,Delivered,45,21,499.08
2300,411,9,NEWYEAR100,247667,2026-06-22,Morning,COD,Delivered,45,61,276.57
2301,434,14,REFER20,249402,2026-06-18,Other,UPI,Cancelled,45,27,237.27
2302,345,1,,247004,2026-06-19,Other,UPI,Delivered,45,39,166.85
2303,433,18,,247667,2026-05-08,Other,COD,Delivered,45,55,274.04
2304,268,7,,251003,2026-06-29,Afternoon,UPI,Delivered,45,36,874.22
2305,353,20,,247001,2026-05-31,Morning,UPI,Delivered,45,50,237.27
2306,290,8,FLASH30,249401,2026-06-29,Evening,COD,Delivered,45,39,237.27
2307,271,19,,250002,2026-06-27,Evening,COD,Delivered,45,45,775.99
2308,397,20,SUMMER10,247001,2026-06-18,Other,COD,Delivered,45,44,175.66
2309,223,20,,250001,2026-03-22,Morning,UPI,Cancelled,45,37,554.4
2310,220,7,,251002,2026-05-21,Evening,COD,Delivered,45,38,954.76
2311,59,2,,250001,2026-03-31,Afternoon,UPI,Delivered,45,38,371.38
2312,426,9,EXPIRED5,247667,2026-06-05,Evening,UPI,Delivered,45,18,883.1
2313,199,8,,250001,2026-05-08,Other,COD,Delivered,45,24,1400.25
2314,136,16,,250001,2026-06-22,Evening,UPI,Delivered,45,44,172.29
2315,459,2,,247004,2026-06-24,Evening,UPI,Cancelled,45,15,1157.64
2316,60,2,FLAT75,249402,2026-06-28,Morning,UPI,Delivered,45,49,526.98
2317,384,14,,247232,2026-06-20,Morning,COD,Delivered,45,24,778.21
2318,305,10,,247661,2026-06-28,Afternoon,COD,Delivered,45,34,443.42
2319,173,9,FLASH30,247667,2026-06-12,Evening,COD,Delivered,45,58,175.66
2320,406,18,,251001,2026-06-17,Morning,UPI,Delivered,45,45,379.43
2321,57,12,,250002,2026-06-22,Evening,UPI,Delivered,45,46,235.14
2322,165,12,,250002,2026-06-24,Other,UPI,Delivered,45,30,242.24
2323,458,8,,247001,2026-06-14,Other,UPI,Delivered,45,36,951.12
2324,111,6,EXPIRED5,249402,2026-06-29,Evening,UPI,Delivered,45,34,968.36
2325,228,4,,250001,2026-06-20,Evening,COD,Delivered,45,37,1490.23
2326,212,6,NEWYEAR100,251003,2026-05-28,Other,UPI,Delivered,45,47,274.04
2327,3,1,,247001,2026-06-11,Evening,COD,Delivered,45,38,242.24
2328,439,13,,247004,2026-06-08,Afternoon,UPI,Delivered,45,19,222.55
2329,179,11,,251003,2026-05-27,Evening,UPI,Delivered,45,35,450.12
2330,93,2,,251003,2026-06-04,Evening,UPI,Delivered,45,35,965.95
2331,28,12,,247004,2026-06-25,Morning,COD,Delivered,45,28,1568.38
2332,296,11,FESTIVE15,251003,2026-06-29,Other,UPI,Delivered,45,34,555.08
2333,101,1,,249401,2026-06-18,Other,UPI,Delivered,45,48,913.34
2334,313,11,FIRST50,251001,2026-04-12,Evening,UPI,Delivered,45,46,774.87
2335,197,6,GYM20,250001,2026-06-07,Other,COD,Delivered,45,43,172.29
2336,298,4,,247003,2026-06-13,Evening,UPI,Delivered,45,20,622.9
2337,170,18,,247232,2026-06-28,Evening,UPI,Delivered,45,32,175.66
2338,388,11,,250001,2026-05-11,Other,UPI,Delivered,45,15,243.47
2339,186,16,,251001,2026-06-23,Evening,COD,Delivered,45,26,553.14
2340,421,18,,248003,2026-06-24,Morning,UPI,Delivered,45,37,447.14
2341,378,14,,247661,2026-06-14,Afternoon,UPI,Delivered,45,39,417.9
2342,487,1,EXPIRED5,249401,2026-06-23,Evening,COD,Delivered,45,53,867.67
2343,228,9,,247667,2026-06-29,Evening,UPI,Delivered,45,38,222.55
2344,31,1,,247003,2026-06-15,Other,COD,Delivered,45,31,220.9
2345,306,7,,251002,2026-06-23,Evening,UPI,Delivered,45,35,1033.69
2346,203,12,PROTEIN25,249402,2026-06-11,Morning,COD,Delivered,45,49,242.24
2347,319,13,MONTHLY200,247667,2026-06-02,Morning,UPI,Delivered,45,42,721.67
2348,334,9,,247667,2026-06-15,Evening,COD,Delivered,45,18,172.29
2349,308,5,,247004,2026-06-15,Afternoon,UPI,Delivered,45,28,464.79
2350,111,2,,250001,2026-06-29,Evening,UPI,Delivered,45,65,484.48
2351,136,8,FESTIVE15,251001,2026-06-18,Evening,UPI,Delivered,45,33,834.2
2352,8,14,,251002,2026-06-03,Morning,COD,Delivered,45,21,593.93
2353,251,15,,251002,2026-06-23,Evening,COD,Delivered,45,38,543.67
2354,28,7,BULK150,247004,2026-06-20,Evening,COD,Cancelled,45,41,218.64
2355,117,7,,247004,2026-06-27,Morning,UPI,Delivered,45,41,166.85
2356,97,15,,250001,2026-03-30,Other,UPI,Delivered,45,38,726.72
2357,493,11,,251003,2026-06-21,Evening,UPI,Delivered,45,24,547.04
2358,134,14,,247661,2026-06-12,Morning,UPI,Delivered,45,30,175.66
2359,399,15,,247003,2026-06-29,Evening,COD,Delivered,45,57,237.27
2360,153,1,NEWYEAR100,251001,2026-06-05,Afternoon,COD,Delivered,45,44,175.66
2361,437,9,SUMMER10,250002,2026-03-31,Other,COD,Delivered,45,36,1773.0
2362,289,11,,247004,2026-06-29,Evening,UPI,Cancelled,45,39,242.24
2363,171,16,,247232,2026-06-08,Morning,COD,Delivered,45,57,242.24
2364,450,12,,250002,2026-05-24,Other,COD,Delivered,45,49,242.24
2365,468,11,EXPIRED5,251003,2026-02-26,Morning,COD,Delivered,45,49,211.42
2366,344,5,GYM20,249402,2026-06-11,Evening,UPI,Delivered,45,37,242.24
2367,245,7,BULK150,250001,2026-06-13,Morning,UPI,Delivered,45,32,961.4
2368,337,7,,250002,2026-06-10,Evening,UPI,Delivered,45,15,479.51
2369,253,4,,248003,2026-05-23,Morning,UPI,Delivered,45,38,1517.72
2370,68,2,,247667,2026-06-28,Morning,COD,Delivered,45,36,511.43
2371,390,14,,251001,2026-06-08,Evening,UPI,Delivered,45,46,154.48
2372,379,20,,247667,2026-06-22,Evening,UPI,Delivered,45,20,741.37
2373,190,15,GYM20,247661,2026-06-28,Evening,UPI,Delivered,45,32,242.24
2374,124,1,REFER20,251003,2026-06-22,Morning,UPI,Delivered,45,42,387.58
2375,58,6,EXPIRED5,248003,2026-05-02,Evening,UPI,Delivered,45,31,263.94
2376,339,8,,247667,2026-06-16,Morning,COD,Delivered,45,41,947.66
2377,225,20,,247003,2026-05-05,Evening,UPI,Delivered,45,43,518.81
2378,432,20,,249401,2026-05-30,Morning,UPI,Delivered,45,40,464.79
2379,364,15,,250001,2026-06-29,Evening,COD,Delivered,45,36,761.05
2380,56,14,,247661,2026-05-27,Evening,COD,Delivered,45,41,417.9
2381,299,14,,247004,2026-05-20,Evening,COD,Delivered,45,38,822.13
2382,84,12,,247661,2026-06-06,Morning,UPI,Delivered,45,38,377.03
2383,152,13,,251002,2026-05-27,Evening,UPI,Delivered,45,30,154.48
2384,76,19,,249402,2026-06-24,Evening,COD,Delivered,45,37,276.57
2385,184,16,,251002,2026-06-28,Morning,COD,Delivered,45,24,175.66
2386,195,1,,250001,2026-06-06,Evening,COD,Delivered,45,51,608.65
2387,123,11,,247004,2026-06-18,Evening,COD,Delivered,45,36,460.88
2388,352,7,,247667,2026-06-25,Afternoon,UPI,Delivered,45,33,751.11
2389,176,4,,251001,2026-06-29,Evening,COD,Delivered,45,31,627.89
2390,327,10,,251003,2026-06-20,Afternoon,COD,Delivered,45,33,561.69
2391,367,15,MONTHLY200,251003,2026-06-26,Evening,UPI,Delivered,45,44,579.72
2392,319,4,FLAT75,250002,2026-04-22,Other,UPI,Delivered,45,46,276.57
2393,453,7,,248003,2026-06-08,Afternoon,UPI,Delivered,45,31,243.47
2394,367,13,BULK150,247232,2026-06-27,Evening,UPI,Delivered,45,33,379.43
2395,121,4,,251003,2026-06-28,Evening,UPI,Cancelled,45,36,1062.32
2396,287,13,FESTIVE15,249402,2026-06-29,Evening,COD,Out for Delivery,45,48,262.62
2397,227,7,SUMMER10,248003,2026-06-29,Morning,UPI,Out for Delivery,45,26,773.05
2398,406,7,,251001,2026-06-28,Evening,COD,Delivered,45,31,719.62
2399,464,12,,251003,2026-06-06,Afternoon,COD,Delivered,45,18,1554.24
2400,219,15,,248003,2026-06-23,Evening,UPI,Delivered,45,30,512.97
2401,20,16,,247004,2026-04-17,Evening,UPI,Delivered,45,39,222.55
2402,63,2,,249401,2026-05-30,Evening,COD,Delivered,45,53,758.86
2403,364,7,,247001,2026-06-28,Afternoon,COD,Delivered,45,40,242.24
2404,211,1,,249401,2026-06-19,Evening,COD,Delivered,45,36,1006.81
2405,302,18,,251003,2026-05-21,Morning,UPI,Delivered,45,37,553.14
2406,440,11,,251003,2026-06-19,Morning,COD,Delivered,45,28,242.24
2407,457,16,,247004,2026-06-22,Morning,UPI,Delivered,45,27,511.71
2408,261,4,,251001,2026-06-26,Afternoon,UPI,Delivered,45,34,396.72
2409,94,13,,251001,2026-06-17,Morning,UPI,Delivered,45,25,379.43
2410,290,11,,247661,2026-06-27,Evening,UPI,Delivered,45,38,277.83
2411,262,14,,247661,2026-06-24,Morning,UPI,Delivered,45,40,1137.51
2412,393,5,,250001,2026-06-25,Morning,UPI,Delivered,45,47,613.62
2413,51,18,,247004,2026-06-29,Morning,UPI,Delivered,45,26,330.14
2414,390,18,REFER20,249402,2026-06-20,Evening,COD,Delivered,45,30,693.1
2415,499,14,BULK150,250001,2026-06-28,Morning,UPI,Cancelled,45,30,204.74
2416,221,18,,247004,2026-04-26,Morning,COD,Delivered,45,32,243.47
2417,313,12,SUMMER10,247001,2026-04-05,Afternoon,UPI,Cancelled,45,60,499.58
2418,270,19,FESTIVE15,247001,2026-06-29,Evening,UPI,Delivered,45,47,425.32
2419,246,20,,250001,2026-06-28,Afternoon,UPI,Delivered,45,32,1039.57
2420,385,20,,251002,2026-06-29,Evening,COD,Delivered,45,34,379.43
2421,96,4,,251003,2026-06-29,Evening,UPI,Delivered,45,33,742.76
2422,257,8,,248003,2026-06-13,Evening,UPI,Delivered,45,36,371.38
2423,397,16,,247661,2026-06-23,Evening,UPI,Delivered,45,56,456.04
2424,120,7,SUMMER10,247001,2026-06-07,Morning,UPI,Delivered,45,30,468.04
2425,174,8,,249401,2026-06-27,Morning,UPI,Delivered,45,72,850.89
2426,84,2,,247667,2026-05-30,Afternoon,UPI,Delivered,45,56,242.24
2427,43,19,,251002,2026-05-25,Other,UPI,Delivered,45,27,742.76
2428,277,1,,249402,2026-06-29,Morning,UPI,Delivered,45,39,347.95
2429,77,16,REFER20,248003,2026-06-28,Other,UPI,Delivered,45,23,327.27
2430,317,5,,249402,2026-06-28,Evening,COD,Delivered,45,33,863.91
2431,112,6,,248003,2026-06-01,Morning,UPI,Delivered,45,36,795.38
2432,115,6,BULK150,247004,2026-05-18,Afternoon,UPI,Delivered,45,26,674.87
2433,16,4,,247232,2026-06-11,Evening,UPI,Delivered,45,23,746.76
2434,53,4,,247232,2026-06-29,Other,UPI,Preparing,45,36,222.55
2435,307,11,,249402,2026-05-12,Evening,COD,Delivered,45,28,1229.7
2436,302,7,,247003,2026-06-11,Afternoon,COD,Delivered,45,26,647.95
2437,40,13,,251001,2026-06-18,Afternoon,UPI,Delivered,45,30,742.76
2438,328,14,,250002,2026-06-16,Evening,UPI,Delivered,45,27,993.05
2439,465,20,,247001,2026-05-22,Morning,COD,Delivered,45,39,863.91
2440,185,15,WEEKEND15,247667,2026-06-15,Morning,UPI,Delivered,45,41,729.57
2441,84,15,FESTIVE15,247001,2026-06-11,Afternoon,UPI,Delivered,45,39,166.85
2442,334,19,,251002,2026-06-06,Other,COD,Delivered,45,42,486.94
2443,290,7,FESTIVE15,247004,2026-06-25,Afternoon,COD,Delivered,45,42,792.68
2444,184,2,,251003,2026-06-29,Evening,UPI,Out for Delivery,45,39,748.11
2445,372,19,,251001,2026-06-29,Evening,COD,Delivered,45,36,277.83
2446,371,6,,248003,2026-06-29,Evening,UPI,Delivered,45,19,372.38
2447,417,19,,247003,2026-06-27,Evening,UPI,Delivered,45,40,371.38
2448,365,20,,250001,2026-06-23,Morning,COD,Delivered,45,18,396.72
2449,42,14,NEWYEAR100,251002,2026-06-01,Evening,COD,Delivered,45,20,371.38
2450,480,8,GYM20,248003,2026-06-20,Evening,UPI,Delivered,45,31,624.38
2451,164,11,PROTEIN25,247004,2026-06-11,Evening,UPI,Delivered,45,25,363.36
2452,219,18,,247004,2026-05-27,Evening,UPI,Delivered,45,49,1227.24
2453,51,12,,249402,2026-06-27,Evening,COD,Delivered,45,16,1342.42
2454,366,19,,247001,2026-06-02,Afternoon,UPI,Delivered,45,29,175.66
2455,225,6,FIRST50,251002,2026-05-30,Evening,UPI,Delivered,45,32,977.38
2456,277,16,,251001,2026-06-27,Other,COD,Delivered,45,54,330.14
2457,313,11,FESTIVE15,249402,2026-05-30,Evening,UPI,Delivered,45,32,634.82
2458,2,5,,251003,2026-06-28,Evening,UPI,Delivered,45,21,1243.34
2459,296,5,PROTEIN25,249402,2026-06-26,Evening,COD,Delivered,45,30,882.98
2460,154,1,,247232,2026-04-23,Evening,COD,Delivered,45,34,464.79
2461,451,12,,251002,2026-06-19,Evening,UPI,Delivered,45,46,538.23
2462,256,4,,247001,2026-06-24,Morning,UPI,Delivered,45,40,555.66
2463,408,15,,247003,2026-06-25,Other,COD,Delivered,45,50,614.57
2464,357,14,,247232,2026-05-25,Afternoon,COD,Delivered,45,27,505.8
2465,417,2,,249402,2026-06-22,Evening,COD,Delivered,45,34,1058.72
2466,174,7,,251002,2026-06-27,Morning,UPI,Delivered,45,23,1447.84
2467,123,9,,250002,2026-06-20,Evening,UPI,Delivered,45,41,218.64
2468,490,8,,247004,2026-06-28,Evening,COD,Delivered,45,32,242.24
2469,293,5,,247004,2026-06-16,Evening,COD,Delivered,45,44,1769.63
2470,352,2,,247001,2026-06-12,Evening,UPI,Delivered,45,54,371.38
2471,451,14,,250002,2026-06-25,Evening,UPI,Delivered,45,58,1000.19
2472,261,8,,250001,2026-06-21,Morning,UPI,Cancelled,45,36,794.11
2473,153,9,FLASH30,251003,2026-04-22,Morning,UPI,Delivered,45,33,364.05
2474,198,12,,247001,2026-06-10,Afternoon,COD,Delivered,45,48,242.24
2475,43,10,,247001,2026-06-18,Evening,COD,Delivered,45,36,742.76
2476,344,7,SUMMER10,248003,2026-06-19,Morning,COD,Delivered,45,34,250.05
2477,262,2,,247667,2026-06-24,Morning,UPI,Delivered,45,51,371.38
2478,71,9,,251002,2026-06-23,Morning,COD,Delivered,45,31,1268.36
2479,10,10,,249401,2026-03-08,Morning,COD,Delivered,45,33,453.78
2480,427,20,WELCOME10,247661,2026-06-29,Afternoon,UPI,Delivered,45,37,218.02
2481,150,18,WELCOME10,249402,2026-05-30,Other,UPI,Delivered,45,36,154.48
2482,298,15,,249401,2026-03-10,Afternoon,UPI,Delivered,45,28,511.31
2483,145,18,,247661,2026-06-29,Morning,UPI,Delivered,45,36,237.27
2484,442,18,,249401,2026-06-14,Morning,COD,Delivered,45,38,579.74
2485,250,8,,249402,2026-05-21,Morning,COD,Delivered,45,47,824.53
2486,65,19,,247001,2026-06-15,Evening,COD,Cancelled,45,39,409.56
2487,467,12,FESTIVE15,251001,2026-06-26,Evening,UPI,Delivered,45,34,661.62
2488,136,8,,249402,2026-06-28,Evening,UPI,Delivered,45,30,410.8
2489,116,1,,248003,2026-06-11,Other,UPI,Delivered,45,54,713.89
2490,455,2,,247667,2026-06-14,Morning,UPI,Delivered,45,43,242.24
2491,154,2,,250001,2026-05-16,Morning,UPI,Delivered,45,56,959.61
2492,500,8,MONTHLY200,251002,2026-06-18,Morning,UPI,Delivered,45,53,533.91
2493,348,1,,247004,2026-06-07,Evening,UPI,Delivered,45,51,484.48
2494,280,2,PROTEIN25,247232,2026-05-23,Evening,UPI,Delivered,45,45,554.12
2495,146,9,,251002,2026-06-13,Morning,UPI,Delivered,45,66,965.31
2496,286,14,,249402,2026-06-17,Evening,UPI,Cancelled,45,23,242.24
2497,196,16,,251001,2026-05-30,Evening,UPI,Delivered,45,32,742.76
2498,163,1,,248003,2026-06-27,Evening,UPI,Delivered,45,26,694.47
2499,100,7,,251002,2026-06-25,Evening,UPI,Delivered,45,34,876.82
2500,301,7,,251002,2026-05-28,Evening,UPI,Delivered,45,47,1197.95
2501,234,9,,250001,2026-06-19,Morning,UPI,Delivered,45,44,547.04
2502,468,19,,250002,2026-06-06,Morning,UPI,Delivered,45,31,555.09
2503,156,14,FLASH30,248003,2026-06-13,Morning,UPI,Delivered,45,25,533.62
2504,459,12,,249401,2026-06-22,Afternoon,COD,Delivered,45,29,637.92
2505,109,10,,247003,2026-06-08,Other,UPI,Delivered,45,35,477.38
2506,372,5,NEWYEAR100,247661,2026-06-27,Evening,UPI,Delivered,45,30,344.6
2507,299,8,,247003,2026-05-27,Other,COD,Delivered,45,36,277.83
2508,262,15,SUMMER10,247232,2026-06-28,Evening,UPI,Delivered,45,54,497.83
2509,108,7,,251002,2026-06-27,Evening,UPI,Delivered,45,46,554.4
2510,237,4,,251003,2026-05-23,Evening,COD,Delivered,45,49,961.48
2511,414,1,,250002,2026-04-30,Evening,UPI,Delivered,45,56,235.14
2512,481,10,,247003,2026-06-25,Evening,UPI,Delivered,45,57,934.52
2513,483,1,SUMMER10,249401,2026-05-14,Evening,UPI,Delivered,45,38,400.59
2514,487,11,,247232,2026-06-28,Afternoon,UPI,Delivered,45,18,380.4
2515,180,1,,247004,2026-06-25,Other,COD,Delivered,45,44,1033.7
2516,52,19,,250001,2026-06-26,Morning,COD,Delivered,45,34,1180.21
2517,481,1,EXPIRED5,247001,2026-06-18,Morning,COD,Delivered,45,30,646.23
2518,409,20,FIRST50,248003,2026-04-29,Evening,COD,Delivered,45,39,676.72
2519,13,9,,247004,2026-06-25,Morning,UPI,Delivered,45,52,242.24
2520,184,20,PROTEIN25,247661,2026-06-20,Morning,UPI,Delivered,45,42,745.52
2521,379,1,,249401,2026-06-22,Other,UPI,Delivered,45,15,680.24
2522,364,14,FLASH30,248003,2026-06-28,Evening,UPI,Cancelled,45,54,242.24
2523,239,6,,250002,2026-06-24,Other,UPI,Delivered,45,31,915.48
2524,224,10,,247001,2026-05-21,Morning,COD,Delivered,45,35,237.27
2525,204,16,BULK150,247004,2026-04-26,Morning,COD,Cancelled,45,44,222.55
2526,317,14,,251001,2026-06-21,Morning,UPI,Delivered,45,35,1372.48
2527,420,2,EXPIRED5,250002,2026-06-23,Morning,UPI,Delivered,45,45,230.13
2528,424,20,,251003,2026-06-27,Evening,UPI,Delivered,45,50,1351.14
2529,279,7,,250001,2026-06-15,Evening,COD,Delivered,45,59,379.43
2530,407,19,,247661,2026-06-29,Evening,UPI,Preparing,45,50,220.9
2531,116,11,,250001,2026-05-04,Evening,UPI,Delivered,45,46,242.24
2532,375,12,FLASH30,250001,2026-06-23,Evening,UPI,Delivered,45,23,243.47
2533,382,4,,249401,2026-06-28,Afternoon,UPI,Delivered,45,38,371.38
2534,206,2,,247001,2026-04-05,Morning,UPI,Cancelled,45,41,484.48
2535,92,5,SUMMER10,247232,2026-06-28,Evening,COD,Delivered,45,20,842.25
2536,125,5,,249402,2026-06-21,Morning,UPI,Delivered,45,20,1393.16
2537,304,13,,249402,2026-05-11,Evening,UPI,Delivered,45,51,484.48
2538,230,6,BULK150,251001,2026-06-18,Other,COD,Delivered,45,31,484.48
2539,496,14,PROTEIN25,247001,2026-05-03,Other,UPI,Delivered,45,39,493.64
2540,318,18,GYM20,247003,2026-05-25,Morning,COD,Delivered,45,51,387.58
2541,97,12,,249401,2026-05-25,Evening,UPI,Delivered,45,31,175.66
2542,114,1,,247001,2026-06-10,Morning,UPI,Delivered,45,47,586.84
2543,79,7,,250001,2026-06-25,Evening,COD,Delivered,45,42,939.33
2544,445,14,,251003,2026-06-28,Afternoon,UPI,Delivered,45,46,547.04
2545,172,6,,247667,2026-05-14,Morning,UPI,Delivered,45,42,511.71
2546,209,15,,249402,2026-06-20,Evening,COD,Delivered,45,30,222.55
2547,327,11,,247232,2026-06-20,Morning,UPI,Delivered,45,45,379.43
2548,358,7,,247003,2026-04-30,Morning,UPI,Delivered,45,34,235.14
2549,491,6,,250001,2026-06-23,Morning,UPI,Delivered,45,27,1099.45
2550,452,7,FLASH30,251001,2026-06-01,Morning,UPI,Delivered,45,37,242.24
2551,493,6,,247004,2026-06-28,Evening,COD,Delivered,45,69,1384.49
2552,268,1,,247661,2026-06-29,Evening,UPI,Delivered,45,39,1076.52
2553,270,13,PROTEIN25,251001,2026-06-21,Other,COD,Delivered,45,35,390.05
2554,342,11,,250002,2026-06-03,Morning,COD,Delivered,45,15,617.62
2555,335,11,,247661,2026-05-14,Morning,UPI,Cancelled,45,43,242.24
2556,169,9,,251001,2026-06-09,Morning,UPI,Delivered,45,44,485.71
2557,205,18,,250001,2026-05-03,Morning,UPI,Delivered,45,23,925.78
2558,84,15,,247667,2026-06-10,Morning,COD,Delivered,45,38,1578.93
2559,398,8,PROTEIN25,247004,2026-06-20,Morning,UPI,Delivered,45,51,915.1
2560,316,4,FLASH30,251003,2026-06-23,Afternoon,UPI,Delivered,45,49,435.01
2561,42,9,,247667,2026-06-11,Morning,UPI,Delivered,45,39,864.86
2562,307,19,FESTIVE15,248003,2026-04-04,Other,UPI,Delivered,45,34,242.24
2563,392,4,,247661,2026-06-29,Afternoon,UPI,Delivered,45,59,276.57
2564,6,11,,251001,2026-06-28,Evening,UPI,Delivered,45,31,479.51
2565,427,15,,247661,2026-06-29,Evening,UPI,Preparing,45,31,742.76
2566,291,2,,250002,2026-06-28,Morning,UPI,Delivered,45,33,222.55
2567,119,13,WEEKEND15,251001,2026-06-26,Evening,UPI,Delivered,45,44,631.35
2568,87,9,,247001,2026-06-27,Evening,UPI,Delivered,45,21,1021.68
2569,415,6,FESTIVE15,247001,2026-06-25,Evening,UPI,Delivered,45,33,237.27
2570,220,11,FLAT75,251003,2026-05-28,Afternoon,UPI,Delivered,45,60,366.8
2571,281,13,,251002,2026-06-23,Morning,COD,Delivered,45,34,276.57
2572,455,20,,251001,2026-06-09,Evening,UPI,Delivered,45,38,175.66
2573,449,6,,247661,2026-06-29,Morning,COD,Preparing,45,29,1309.01
2574,310,20,,247003,2026-06-28,Afternoon,UPI,Cancelled,45,38,371.38
2575,399,7,,251001,2026-06-29,Evening,COD,Delivered,45,50,916.93
2576,258,8,,247004,2026-06-02,Evening,COD,Delivered,45,20,669.69
2577,301,8,,251003,2026-06-22,Morning,UPI,Delivered,45,35,425.8
